# polyfill-versiondb 1
# from=0.4.6f13
# to=0.4.7f5
# counts=R:45 -:781 ?:250
# op|kind|type|from|to|arity|origin|rule|confidence|note
?|F|ScheduleOne.AvatarFramework.Avatar|UseCombinedLayer||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Avatar|additionalGender||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Avatar|additionalWeight||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Avatar|originalHipPos||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Avatar|wearingHairBlockingAccessory||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Eye|ConfigureEyeLight||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Eye|SetDilation||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Eye|SetLidColor||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Eye|SetSize||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.Eye|StopExistingRoutines||0|derived|ambiguous|high|1->3 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Eye|defaultEyeColor||0|derived|ambiguous|high|1->4 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Eye|defaultScale||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.Eye|stateRoutine||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.EyeController|BlinkRoutine||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.EyeController|ForceBlink||0|derived|ambiguous|high|3->4 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.EyeController|ResetEyeLids||0|derived|ambiguous|high|3->4 of that shape moved at once
?|M|ScheduleOne.AvatarFramework.EyeController|ResetEyeballTint||0|derived|ambiguous|high|3->4 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.EyeController|defaultDilation||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.EyeController|eyeBallTintOverridden||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.AvatarFramework.EyeController|eyeLidOverridden||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.Cartel.CartelGoonAppearance|BaseAppearanceIndex||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Cutscenes.Cutscene|OverrideFOV||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Cutscenes.CutsceneManager|Ended||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.Cutscenes.CutsceneManager|RunCutscene||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.Cutscenes.CutsceneManager|playingCutscene||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Development.DevTesting|_example||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Dialogue.DialogueManager|DefaultDatabase||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Dragging.DragManager|DRAGGABLE_OFFSET||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcLogic___SendDraggableTransformData_4062762274||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcLogic___SendDragger_807933219||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcLogic___SetDraggableTransformData_3831223955||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcLogic___SetDragger_807933219||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcReader___Observers_SetDraggableTransformData_3831223955||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcReader___Observers_SetDragger_807933219||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcReader___Server_SendDraggableTransformData_4062762274||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcReader___Server_SendDragger_807933219||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcReader___Target_SetDraggableTransformData_3831223955||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcWriter___Observers_SetDraggableTransformData_3831223955||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcWriter___Observers_SetDragger_807933219||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcWriter___Server_SendDraggableTransformData_4062762274||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcWriter___Server_SendDragger_807933219||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|RpcWriter___Target_SetDraggableTransformData_3831223955||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|SendDraggableTransformData||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|SendDragger||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|SetDraggableTransformData||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Dragging.DragManager|SetDragger||0|derived|ambiguous|high|6->6 of that shape moved at once
?|F|ScheduleOne.Dragging.Draggable|INITIAL_REPLICATION_DISTANCE||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.Dragging.Draggable|IntObj||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Dragging.Draggable|MAX_DRAG_START_RANGE||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.Dragging.Draggable|MAX_TARGET_OFFSET||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.Dragging.Draggable|timeSinceLastDrag||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Economy.Supplier|CreateMessageConversation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Equipping.Framework.INetworkedEquippableUser|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Equipping.Framework.INetworkedEquippableUser|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.GameTime.TimeManager|SetTimeAndSync||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.Instancing.InstancingBaker|SAVE_PATH||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.Map.ParkingSpot|ParentLot||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.Messaging.MSGConversation|rollingOut||0|derived|ambiguous|high|2->1 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ClearResponses||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceiveClearResponses||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceiveMessage||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceiveMessageChain||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceivePlayerMessage||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceiveResponse||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ReceiveShowResponses||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ClearResponses_3615296227||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceiveClearResponses_3615296227||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceiveMessageChain_3949292778||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceiveMessage_2134336246||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceivePlayerMessage_1952281135||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceiveResponse_2801973956||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ReceiveShowResponses_995803534||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___SendMessageChain_3949292778||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___SendMessage_2134336246||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___SendPlayerMessage_1952281135||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___SendResponse_2801973956||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcLogic___ShowResponses_995803534||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceiveClearResponses_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceiveMessageChain_3949292778||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceiveMessage_2134336246||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceivePlayerMessage_1952281135||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceiveResponse_2801973956||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Observers_ReceiveShowResponses_995803534||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_ClearResponses_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_SendMessageChain_3949292778||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_SendMessage_2134336246||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_SendPlayerMessage_1952281135||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_SendResponse_2801973956||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcReader___Server_ShowResponses_995803534||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceiveClearResponses_3615296227||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceiveMessageChain_3949292778||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceiveMessage_2134336246||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceivePlayerMessage_1952281135||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceiveResponse_2801973956||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Observers_ReceiveShowResponses_995803534||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_ClearResponses_3615296227||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_SendMessageChain_3949292778||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_SendMessage_2134336246||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_SendPlayerMessage_1952281135||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_SendResponse_2801973956||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|RpcWriter___Server_ShowResponses_995803534||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|SendMessage||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|SendMessageChain||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|SendPlayerMessage||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|SendResponse||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.Messaging.MessagingManager|ShowResponses||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcLogic___SendProduct_3964170259||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcLogic___SetProduct_3964170259||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcReader___Observers_SetProduct_3964170259||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcReader___Server_SendProduct_3964170259||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcWriter___Observers_SetProduct_3964170259||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|RpcWriter___Server_SendProduct_3964170259||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|SendProduct||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|SetProduct||0|derived|ambiguous|high|4->4 of that shape moved at once
?|F|ScheduleOne.NPCs.Behaviour.ConsumeProductBehaviour|product||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.NPCBehaviour|ConsumeProduct||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.NPCBehaviour|RpcLogic___ConsumeProduct_3964170259||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.NPCBehaviour|RpcReader___Server_ConsumeProduct_3964170259||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.NPCBehaviour|RpcWriter___Server_ConsumeProduct_3964170259||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.Behaviour.RequestProductBehaviour|SetUpDialogue||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.CharacterClasses.Phil|CreateMessageConversation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.CharacterClasses.Thomas|CreateMessageConversation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.NPCs.Framework.Movement|SprintSpeed||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|CreateMessageConversation||0|derived|ambiguous|high|1->7 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPC|NPC_DRY_RATE||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.NPCs.NPC|NPC_WET_RATE||0|derived|ambiguous|high|2->3 of that shape moved at once
?|E|ScheduleOne.NPCs.NPC|OnConversationCreated||0|derived|ambiguous|high|1->2 of that shape moved at once
?|E|ScheduleOne.NPCs.NPC|OnNPCDataReady||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|PlayerSpawned||0|derived|ambiguous|high|1->3 of that shape moved at once
?|M|ScheduleOne.NPCs.NPC|RpcReader___Server_AimedAtByPlayer_3323014238||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPC|_npcData||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|GravityMultiplier||0|derived|ambiguous|high|4->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|HasDestination||0|derived|ambiguous|high|4->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|IsClimbingUpwards||0|derived|ambiguous|high|4->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|IsPaused||0|derived|ambiguous|high|4->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|MoveSpeedMultiplier||0|derived|ambiguous|high|4->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|ObstacleAvoidanceEnabled||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|PauseMovement||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|ResumeMovement||0|derived|ambiguous|high|3->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|RpcReader___Observers_ReceiveWarp_4276783012||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|RunSpeed||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|SetRagdollDraggable||0|derived|ambiguous|high|2->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|Stance||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|UpdateAvoidance||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|UpdateSpeed||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|VisibilityChange||0|derived|ambiguous|high|2->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCMovement|WalkSpeed||0|derived|ambiguous|high|4->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCMovement|WarpToNavMesh||0|derived|ambiguous|high|3->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|agentCurrentPath||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|agentCurrentPathCorners||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|agentCurrentSpeed||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|currentMaxDistanceForSuccess||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|forceIsMoving||0|derived|ambiguous|high|2->4 of that shape moved at once
?|F|ScheduleOne.NPCs.NPCMovement|walkResultCallback||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.NPCs.NPCSpeedController|SpeedMultiplier||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.NPCs.NPCSpeedController|UpdateActiveSpeedControl||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.NPCs.Responses.NPCResponses|INITIALIZED_TIME_OFFSET||0|derived|ambiguous|high|2->6 of that shape moved at once
?|F|ScheduleOne.NPCs.Responses.NPCResponses|TIME_THRESHOLD||0|derived|ambiguous|high|2->6 of that shape moved at once
?|F|ScheduleOne.NPCs.Responses.NPCResponses|timeSinceAimedAt||0|derived|ambiguous|high|2->2 of that shape moved at once
?|F|ScheduleOne.NPCs.Responses.NPCResponses|timeSinceLastImpact||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|EquipLocal||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|PlayerLoaded||0|derived|ambiguous|high|1->6 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|ReceivePlayerNameData||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcLogic___ReceivePlayerNameData_3895153758||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcLogic___SendPlayerNameData_1988918489||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Observers_ReceivePlayerData_3244732873||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Observers_ReceivePlayerNameData_3895153758||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Observers_SetAvatarSettings_4281687581||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_MarkIntroCompleted_3281254764||0|derived|ambiguous|high|5->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_RequestPlayerData_3615296227||0|derived|ambiguous|high|5->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_SendAvatarSettings_4281687581||0|derived|ambiguous|high|5->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Server_SendPlayerNameData_1988918489||0|derived|ambiguous|high|5->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Target_ReceivePlayerData_3244732873||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcReader___Target_ReceivePlayerNameData_3895153758||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcWriter___Observers_ReceivePlayerNameData_3895153758||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcWriter___Server_SendPlayerNameData_1988918489||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|RpcWriter___Target_ReceivePlayerNameData_3895153758||0|derived|ambiguous|high|4->4 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.Player|SendPlayerNameData||0|derived|ambiguous|high|2->2 of that shape moved at once
?|P|ScheduleOne.PlayerScripts.Player|playerDataRetrieveReturned||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.PlayerClothing|InsertClothing||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.PlayerManager|AllPlayerFilesLoaded||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.PlayerScripts.PlayerManager|LoadPlayer||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Police.NPCResponses_CartelGoon|HitByCar||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Police.NPCResponses_Police|HitByCar||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Police.PoliceOfficer|belt||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Trash.TrashItem|ColliderRange||0|derived|ambiguous|high|2->3 of that shape moved at once
?|F|ScheduleOne.Trash.TrashItem|ColliderRangeSqr||0|derived|ambiguous|high|2->3 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|Deinitialize||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|Hovered||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|InitializeSaveable||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|Interacted||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|OnTick||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|SetContinuousCollisionDetection||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|SetDiscreteCollisionDetection||0|derived|ambiguous|high|7->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashItem|ShouldSave||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Trash.TrashItem|collidersEnabled||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|DestroyTrash||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcLogic___DestroyTrash_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcLogic___SendDestroyTrash_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Observers_CreateTrashItem_2385526393||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Observers_DestroyTrash_3615296227||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Observers_ReceiveTransformData_2990100769||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Server_SendDestroyTrash_3615296227||0|derived|ambiguous|high|4->3 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Server_SendTransformData_2990100769||0|derived|ambiguous|high|4->3 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Server_SendTrashItem_478112418||0|derived|ambiguous|high|4->3 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcReader___Target_CreateTrashItem_2385526393||0|derived|ambiguous|high|6->5 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcWriter___Observers_DestroyTrash_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|RpcWriter___Server_SendDestroyTrash_3615296227||0|derived|ambiguous|high|6->6 of that shape moved at once
?|M|ScheduleOne.Trash.TrashManager|SendDestroyTrash||0|derived|ambiguous|high|6->6 of that shape moved at once
?|P|ScheduleOne.UI.DailySummary|IsOpen||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.DealCompletionPopup|Anim||0|derived|ambiguous|high|1->1 of that shape moved at once
