# polyfill-versiondb 1
# from=0.4.5f2
# to=0.4.6f5
# counts=R:61 -:1281 ?:134
# op|kind|type|from|to|arity|origin|rule|confidence|note
?|F|ScheduleOne.UI.Handover.HandoverScreen|activeScreenChangedThisFrame||0|derived|ambiguous|high|3->2 of that shape moved at once
?|F|ScheduleOne.UI.HintDisplay.Hint|Text||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.UI.ItemSlotUI|CmdDiscardItem||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.ItemSlotUI|WrapCmdDiscardItem||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Items.ItemUIManager|CashDragAmountContainer||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.UI.Items.ItemUIManager|InputsContainer||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.UI.NewMixScreen|PropertiesLabel||0|derived|ambiguous|high|2->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|_backWasTriggeredThisFrame||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|_togglePausePressed||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|couldLook||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|crosshairVisible||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|hudVisible||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|justPaused||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|justResumed||0|derived|ambiguous|high|8->1 of that shape moved at once
?|F|ScheduleOne.UI.PauseMenu|lockedMouse||0|derived|ambiguous|high|8->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.CallInterface|EndCall||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.CounterofferInterface|ChangePrice||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Phone.CounterofferInterface|PriceInput||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.CounterofferInterface|PriceSubmitted||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.CounterofferInterface|UpdatePriceQuantityLabel||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.Delivery.DeliveryApp|Exit||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.Messages.MessagesApp|Exit||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Phone.Phone|SetOpenable||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Relations.RelationCircle|AssignedNPC_ID||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Settings.IntefaceScaleSlider|OnValueChanged||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Settings.TargetFPSSlider|OnValueChanged||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Shop.Cart|buyUITrigger||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Shop.ClothingShopInterface|ListingClicked||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Shop.ListingUI|Clicked||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.UI.Shop.ShopInterface|Exit||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Shop.ShopInterface|ListingClicked||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.UI.SleepCanvas|UpdateHourSetting||0|derived|ambiguous|high|2->2 of that shape moved at once
?|M|ScheduleOne.UI.SleepCanvas|UpdateTimeLabels||0|derived|ambiguous|high|2->2 of that shape moved at once
?|P|ScheduleOne.UI.Stations.PackagingStationCanvas|PackagingStation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Stations.PackagingStationCanvas|UpdateSlotPositions||0|derived|ambiguous|high|1->2 of that shape moved at once
?|F|ScheduleOne.UI.StorageMenu|CloseButton||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.VoiceOver.VOEmitter|PitchMultiplier||0|derived|ambiguous|high|1->2 of that shape moved at once
?|M|ScheduleOne.Weather.DayNightController|UpdateTime||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.Weather.EnvironmentManager|SetWeatherSpeed_Client||0|derived|ambiguous|high|3->7 of that shape moved at once
?|M|ScheduleOne.Weather.EnvironmentManager|SetWeather_Client||0|derived|ambiguous|high|3->7 of that shape moved at once
?|M|ScheduleOne.Weather.EnvironmentManager|TriggerThunder_Client||0|derived|ambiguous|high|3->7 of that shape moved at once
?|F|ScheduleOne.Weather.EnvironmentManager|_wetUpdateTimer||0|derived|ambiguous|high|1->8 of that shape moved at once
?|F|ScheduleOne.Weather.WeatherEffectController|_useWeatherBlendForAudio||0|derived|ambiguous|high|1->1 of that shape moved at once
